chr,Line,pos_leftflank,pos_start,pos_end,pos_rightflank,marker_left_flank,marker_start,marker_end,marker_right_flank,chrom.size,intro_start,intro_end,intro.size,intro.prop.chr
8,CML69/B73 NIL-1079,172918839,172993531,176576641,176576650,S8_172918839,S8_172993531,S8_176576641,S8_176576650,181122637,172956185,176576645.5,3620460.5,0.0199890006018408
8,CML103/B73 NIL-1093,0,0,2930599,2956045,S8_204228,S8_204228,S8_2930599,S8_2956045,181122637,0,2943322,2943322,0.0162504369898281
8,CML247/B73 NIL-1262,9113530,9113532,17615912,17616450,S8_9113530,S8_9113532,S8_17615912,S8_17616450,181122637,9113531,17616181,8502650,0.0469441597186993
8,Ki3/B73 NIL-1267,0,0,3024398,3024628,S8_204228,S8_204228,S8_3024398,S8_3024628,181122637,0,3024513,3024513,0.0166987023273077
8,NC358/B73 NIL-1080,164855135,164858092,164858137,164865984,S8_164855135,S8_164858092,S8_164858137,S8_164865984,181122637,164856613.5,164862060.5,5447,3.00735462459063e-05
8,CML333/B73 NIL-1145,165274233,165274266,165274287,165307773,S8_165274233,S8_165274266,S8_165274287,S8_165307773,181122637,165274249.5,165291030,16780.5,9.26471714300405e-05
8,CML247/B73 NIL-1015,0,0,93876815,93878607,S8_204228,S8_204228,S8_93876815,S8_93878607,181122637,0,93877711,93877711,0.518310204372742
8,CML247/B73 NIL-1015,143747538,143747567,155019303,155129399,S8_143747538,S8_143747567,S8_155019303,S8_155129399,181122637,143747552.5,155074351,11326798.5,0.0625366253915572
8,CML247/B73 NIL-1015,161259953,161260353,161725076,161725082,S8_161259953,S8_161260353,S8_161725076,S8_161725082,181122637,161260153,161725079,464926,0.00256691271560937
8,CML333/B73 NIL-1009,3839152,3839987,7168336,7168359,S8_3839152,S8_3839987,S8_7168336,S8_7168359,181122637,3839569.5,7168347.5,3328778,0.018378586217249
8,CML247/B73 NIL-1015,176319650,176319655,181122637,181122637,S8_176319650,S8_176319655,END,END,181122637,176319652.5,181122637,4802984.5,0.0265178587257428
8,CML333/B73 NIL-1119A,107399023,107623618,173535595,173535631,S8_107399023,S8_107623618,S8_173535595,S8_173535631,181122637,107511320.5,173535613,66024292.5,0.364528109758031
8,CML52/B73 NIL-1244,167588893,167593553,167594532,167596720,S8_167588893,S8_167593553,S8_167594532,S8_167596720,181122637,167591223,167595626,4403,2.43094958914495e-05
8,Ki11/B73 NIL-1177,3024628,3115348,7744901,7747995,S8_3024628,S8_3115348,S8_7744901,S8_7747995,181122637,3069988,7746448,4676460,0.0258193016480872
8,CML52/B73 NIL-1271,11329470,11885314,17928240,17928242,S8_11329470,S8_11885314,S8_17928240,S8_17928242,181122637,11607392,17928241,6320849,0.0348981723361283
8,CML69/B73 NIL-1090,159971754,159971785,159972179,159972184,S8_159971754,S8_159971785,S8_159972179,S8_159972184,181122637,159971769.5,159972181.5,412,2.27470186401935e-06
8,CML333/B73 NIL-1183,126969437,126976969,162248203,162259489,S8_126969437,S8_126976969,S8_162248203,S8_162259489,181122637,126973203,162253846,35280643,0.194788699990051
8,M162W/B73 NIL-1050,0,0,1785194,1785195,S8_204228,S8_204228,S8_1785194,S8_1785195,181122637,0,1785194.5,1785194.5,0.0098562748951143
8,CML228/B73 NIL-1148,177011534,177023870,179051818,179078043,S8_177011534,S8_177023870,S8_179051818,S8_179078043,181122637,177017702,179064930.5,2047228.5,0.0113029963228727
8,CML52/B73 NIL-1069,180160413,180192411,181122637,181122637,S8_180160413,S8_180192411,END,END,181122637,180176412,181122637,946225,0.00522422274582939
8,CML333/B73 NIL-1031,162305850,162440745,162492419,162492451,S8_162305850,S8_162440745,S8_162492419,S8_162492451,181122637,162373297.5,162492435,119137.5,0.00065777255661312
8,CML103/B73 NIL-1324A,23569507,23569512,150109170,150109182,S8_23569507,S8_23569512,S8_150109170,S8_150109182,181122637,23569509.5,150109176,126539666.5,0.698640813737711
8,CML52/B73 NIL-1294,63482550,63660285,63828415,63828434,S8_63482550,S8_63660285,S8_63828415,S8_63828434,181122637,63571417.5,63828424.5,257007,0.00141896675234471
8,Tx303/B73 NIL-1209A,21638367,21638411,150994620,151115560,S8_21638367,S8_21638411,S8_150994620,S8_151115560,181122637,21638389,151055090,129416701,0.714525269417318
8,CML103/B73 NIL-1063,121143724,121407013,121657106,121739112,S8_121143724,S8_121407013,S8_121657106,S8_121739112,181122637,121275368.5,121698109,422740.5,0.00233400146443318
8,CML103/B73 NIL-1072,4566391,4576040,16864754,16864804,S8_4566391,S8_4576040,S8_16864754,S8_16864804,181122637,4571215.5,16864779,12293563.5,0.0678742519633258
8,Tzi8/B73 NIL-1160,150850937,150867184,152570048,152570178,S8_150850937,S8_150867184,S8_152570048,S8_152570178,181122637,150859060.5,152570113,1711052.5,0.00944692793976934
8,CML103/B73 NIL-1324B,25112200,25120664,149792483,149792559,S8_25112200,S8_25120664,S8_149792483,S8_149792559,181122637,25116432,149792521,124676089,0.688351776812967
8,Oh43/B73 NIL-1037,4714426,4745802,5134432,5134439,S8_4714426,S8_4745802,S8_5134432,S8_5134439,181122637,4730114,5134435.5,404321.5,0.00223230793619684
8,Tzi8/B73 NIL-1107,176476995,176493220,181122637,181122637,S8_176476995,S8_176493220,END,END,181122637,176485107.5,181122637,4637529.5,0.025604361645861
8,CML277/B73 NIL-1017,2225650,2437865,2456601,2493580,S8_2225650,S8_2437865,S8_2456601,S8_2493580,181122637,2331757.5,2475090.5,143333,0.000791358840474479
8,CML247/B73 NIL-1206,163953420,163953457,165320734,165320878,S8_163953420,S8_163953457,S8_165320734,S8_165320878,181122637,163953438.5,165320806,1367367.5,0.00754940145885796
8,CML247/B73 NIL-1050,171916308,171957599,172027768,172027772,S8_171916308,S8_171957599,S8_172027768,S8_172027772,181122637,171936953.5,172027770,90816.5,0.000501408887945906
8,CML52/B73 NIL-1214B,0,0,2072086,2072099,S8_204228,S8_204228,S8_2072086,S8_2072099,181122637,0,2072092.5,2072092.5,0.011440273476142
8,Tzi8/B73 NIL-1026,116547188,116813143,126911824,126912008,S8_116547188,S8_116813143,S8_126911824,S8_126912008,181122637,116680165.5,126911916,10231750.5,0.0564907328508032
8,CML52/B73 NIL-1321,0,0,5938995,6161061,S8_204228,S8_204228,S8_5938995,S8_6161061,181122637,0,6050028,6050028,0.0334029368178865
8,CML103/B73 NIL-1331,9216156,9216181,14746717,15007492,S8_9216156,S8_9216181,S8_14746717,S8_15007492,181122637,9216168.5,14877104.5,5660936,0.0312547127944035
8,Tzi8/B73 NIL-1027,116547188,116813143,148978487,148978506,S8_116547188,S8_116813143,S8_148978487,S8_148978506,181122637,116680165.5,148978496.5,32298331,0.178322994491296
8,CML247/B73 NIL-1059A,18583046,18855747,20264872,20365889,S8_18583046,S8_18855747,S8_20264872,S8_20365889,181122637,18719396.5,20315380.5,1595984,0.00881162082462393
8,CML333/B73 NIL-1209,176315832,176319650,181122637,181122637,S8_176315832,S8_176319650,END,END,181122637,176317741,181122637,4804896,0.0265284123485901
8,Oh43/B73 NIL-1056,17462112,17462124,21838451,22079767,S8_17462112,S8_17462124,S8_21838451,S8_22079767,181122637,17462118,21959109,4496991,0.0248284315781025
8,NC350/B73 NIL-1180,172452976,172452987,174144654,174144673,S8_172452976,S8_172452987,S8_174144654,S8_174144673,181122637,172452981.5,174144663.5,1691682,0.00933998106487374
8,Tzi8/B73 NIL-1176,0,0,4841369,4841393,S8_204228,S8_204228,S8_4841369,S8_4841393,181122637,0,4841381,4841381,0.0267298504493395
8,CML322/B73 NIL-1061,0,0,1661829,1661856,S8_204228,S8_204228,S8_1661829,S8_1661856,181122637,0,1661842.5,1661842.5,0.00917523357392373
8,CML52/B73 NIL-1086,79425179,79542561,120470225,120521817,S8_79425179,S8_79542561,S8_120470225,S8_120521817,181122637,79483870,120496021,41012151,0.226433049337726
8,Tx303/B73 NIL-1111,125144146,125265066,135737540,135737544,S8_125144146,S8_125265066,S8_135737540,S8_135737544,181122637,125204606,135737542,10532936,0.0581536144485352
8,NC350/B73 NIL-1182,0,0,8611326,8611328,S8_204228,S8_204228,S8_8611326,S8_8611328,181122637,0,8611327,8611327,0.0475441785887868
8,M162W/B73 NIL-1233,74918541,74959004,161008945,161056568,S8_74918541,S8_74959004,S8_161008945,S8_161056568,181122637,74938772.5,161032756.5,86093984,0.475335305547699
8,CML69/B73 NIL-1002,176120120,176123219,181122637,181122637,S8_176120120,S8_176123219,END,END,181122637,176121669.5,181122637,5000967.5,0.0276109468304616
8,M162W/B73 NIL-1247,13686669,13720116,21787999,21838387,S8_13686669,S8_13720116,S8_21787999,S8_21838387,181122637,13703392.5,21813193,8109800.5,0.0447751900829492
8,Tzi8/B73 NIL-1186,0,0,1661829,1661856,S8_204228,S8_204228,S8_1661829,S8_1661856,181122637,0,1661842.5,1661842.5,0.00917523357392373
8,M162W/B73 NIL-1254,21267126,21359646,21606129,21606130,S8_21267126,S8_21359646,S8_21606129,S8_21606130,181122637,21313386,21606129.5,292743.5,0.00161627229400376
8,CML103/B73 NIL-1194,67560469,67560496,114506156,114506275,S8_67560469,S8_67560496,S8_114506156,S8_114506275,181122637,67560482.5,114506215.5,46945733,0.259193073696249
8,Tzi8/B73 NIL-1039,13291670,13531007,157634397,157634417,S8_13291670,S8_13531007,S8_157634397,S8_157634417,181122637,13411338.5,157634407,144223068.5,0.796273016387234
8,CML247/B73 NIL-1083,0,0,909182,909184,S8_204228,S8_204228,S8_909182,S8_909184,181122637,0,909183,909183,0.00501970938066676
8,CML103/B73 NIL-1197,67560469,67560496,150550763,150561420,S8_67560469,S8_67560496,S8_150550763,S8_150561420,181122637,67560482.5,150556091.5,82995609,0.458228802178935
8,Tzi8/B73 NIL-1041,19240050,19240051,157634397,157634417,S8_19240050,S8_19240051,S8_157634397,S8_157634417,181122637,19240050.5,157634407,138394356.5,0.76409199199104
8,Mo17/B73 NIL-1076,89840329,90126501,90127143,90224230,S8_89840329,S8_90126501,S8_90127143,S8_90224230,181122637,89983415,90175686.5,192271.5,0.00106155422196067
8,Oh43/B73 NIL-1099,128044625,128194101,168420186,168420193,S8_128044625,S8_128194101,S8_168420186,S8_168420193,181122637,128119363,168420189.5,40300826.5,0.22250574068221
8,Tzi8/B73 NIL-1213,12748991,13033112,13624302,13642940,S8_12748991,S8_13033112,S8_13624302,S8_13642940,181122637,12891051.5,13633621,742569.5,0.00409981608207261
8,Tzi8/B73 NIL-1045A,0,0,16864754,16864804,S8_204228,S8_204228,S8_16864754,S8_16864804,181122637,0,16864779,16864779,0.0931124859892582
8,Tzi8/B73 NIL-1045A,25112200,25120664,27712233,27712573,S8_25112200,S8_25120664,S8_27712233,S8_27712573,181122637,25116432,27712403,2595971,0.0143326700792237
8,Tzi8/B73 NIL-1045A,150483373,150550760,157444555,157444571,S8_150483373,S8_150550760,S8_157444555,S8_157444571,181122637,150517066.5,157444563,6927496.5,0.0382475466056736
8,CML103/B73 NIL-1198,67560469,67560496,150550763,150561420,S8_67560469,S8_67560496,S8_150550763,S8_150561420,181122637,67560482.5,150556091.5,82995609,0.458228802178935
8,Tzi8/B73 NIL-1215,12748991,13033112,13721392,13721394,S8_12748991,S8_13033112,S8_13721392,S8_13721394,181122637,12891051.5,13721393,830341.5,0.0045844159170452
8,Oh43/B73 NIL-1306,25112200,25120664,168721784,168721789,S8_25112200,S8_25120664,S8_168721784,S8_168721789,181122637,25116432,168721786.5,143605354.5,0.792862542631819
8,CML333/B73 NIL-1263,171916260,171916308,172039644,172039646,S8_171916260,S8_171916308,S8_172039644,S8_172039646,181122637,171916284,172039645,123361,0.000681091011279832
8,Mo18W/B73 NIL-1164,169927738,169927915,170081775,170081813,S8_169927738,S8_169927915,S8_170081775,S8_170081813,181122637,169927826.5,170081794,153967.5,0.000850073202059221
8,Mo17/B73 NIL-1209,141118534,141118579,142998698,142998723,S8_141118534,S8_141118579,S8_142998698,S8_142998723,181122637,141118556.5,142998710.5,1880154,0.0103805577874841
8,Mo17/B73 NIL-1209,170075868,170081775,173735640,173735729,S8_170075868,S8_170081775,S8_173735640,S8_173735729,181122637,170078821.5,173735684.5,3656863,0.0201899832101053
8,CML69/B73 NIL-1026,171325391,171344574,171344656,171344657,S8_171325391,S8_171344574,S8_171344656,S8_171344657,181122637,171334982.5,171344656.5,9674,5.34113248362213e-05
8,CML247/B73 NIL-1110,178280194,178280221,181122637,181122637,S8_178280194,S8_178280221,END,END,181122637,178280207.5,181122637,2842429.5,0.0156933972863922
8,Mo17/B73 NIL-1214,179564839,179646302,181122637,181122637,S8_179564839,S8_179646302,END,END,181122637,179605570.5,181122637,1517066.5,0.00837590775580415
8,Oh43/B73 NIL-1307,2225650,2437865,2437984,2437993,S8_2225650,S8_2437865,S8_2437984,S8_2437993,181122637,2331757.5,2437988.5,106231,0.000586514208050096
8,Oh43/B73 NIL-1307,123950064,123950140,163870460,163870474,S8_123950064,S8_123950140,S8_163870460,S8_163870474,181122637,123950102,163870467,39920365,0.220405166693769
8,Tzi8/B73 NIL-1219,17875709,17928240,18952177,18982643,S8_17875709,S8_17928240,S8_18952177,S8_18982643,181122637,17901974.5,18967410,1065435.5,0.00588239834427764
8,Ki11/B73 NIL-1125,113368982,113368999,146553973,146554054,S8_113368982,S8_113368999,S8_146553973,S8_146554054,181122637,113368990.5,146554013.5,33185023,0.183218528338896
8,CML277/B73 NIL-1135,26735559,26909822,146410674,146410781,S8_26735559,S8_26909822,S8_146410674,S8_146410781,181122637,26822690.5,146410727.5,119588037,0.66026002591824
8,NC350/B73 NIL-1013,175281768,175295431,175525461,175558579,S8_175281768,S8_175295431,S8_175525461,S8_175558579,181122637,175288599.5,175542020,253420.5,0.00139916525177358
8,Mo17/B73 NIL-1215,179564839,179646302,181122637,181122637,S8_179564839,S8_179646302,END,END,181122637,179605570.5,181122637,1517066.5,0.00837590775580415
8,CML69/B73 NIL-1038,2225650,2437865,3166795,3201851,S8_2225650,S8_2437865,S8_3166795,S8_3201851,181122637,2331757.5,3184323,852565.5,0.00470711731079755
8,Oh43/B73 NIL-1143,156383680,156383694,177055324,177055330,S8_156383680,S8_156383694,S8_177055324,S8_177055330,181122637,156383687,177055327,20671640,0.114130626311497
8,NC358/B73 NIL-1165,2437913,2437920,2456601,2493580,S8_2437913,S8_2437920,S8_2456601,S8_2493580,181122637,2437916.5,2475090.5,37174,0.000205242153138484
8,CML52/B73 NIL-1168,176387255,176387297,179051748,179051755,S8_176387255,S8_176387297,S8_179051748,S8_179051755,181122637,176387276,179051751.5,2664475.5,0.0147108917147667
8,CML69/B73 NIL-1199,16425584,16426961,24711360,24790516,S8_16425584,S8_16426961,S8_24711360,S8_24790516,181122637,16426272.5,24750938,8324665.5,0.0459614857528825
8,Tzi8/B73 NIL-1220,13560608,13560633,18952148,18952150,S8_13560608,S8_13560633,S8_18952148,S8_18952150,181122637,13560620.5,18952149,5391528.5,0.0297672813807365
8,Mo18W/B73 NIL-1067,19240895,19456073,21636200,21636209,S8_19240895,S8_19456073,S8_21636200,S8_21636209,181122637,19348484,21636204.5,2287720.5,0.0126307817614206
8,Tzi8/B73 NIL-1088,125354459,125482813,126976974,126976993,S8_125354459,S8_125482813,S8_126976974,S8_126976993,181122637,125418636,126976983.5,1558347.5,0.00860382515300945
8,CML228/B73 NIL-1085,26135295,26178862,105238282,105572891,S8_26135295,S8_26178862,S8_105238282,S8_105572891,181122637,26157078.5,105405586.5,79248508,0.437540604049399
8,CML247/B73 NIL-1005A,161259953,161260353,161725076,161725082,S8_161259953,S8_161260353,S8_161725076,S8_161725082,181122637,161260153,161725079,464926,0.00256691271560937
8,Mo18W/B73 NIL-1078,0,0,3533167,3533168,S8_204228,S8_204228,S8_3533167,S8_3533168,181122637,0,3533167.5,3533167.5,0.0195070453838412
8,Ki3/B73 NIL-1191,162441425,162492419,166621928,166622008,S8_162441425,S8_162492419,S8_166621928,S8_166622008,181122637,162466922,166621968,4155046,0.0229405118477819
8,Mo17/B73 NIL-1250,3628597,3680942,103254848,103254947,S8_3628597,S8_3680942,S8_103254848,S8_103254947,181122637,3654769.5,103254897.5,99600128,0.54990436120914
8,CML228/B73 NIL-1100,16897213,16897214,16897242,16897247,S8_16897213,S8_16897214,S8_16897242,S8_16897247,181122637,16897213.5,16897244.5,31,1.71154751904369e-07
8,CML277/B73 NIL-1175,152343147,152570000,176387300,176387454,S8_152343147,S8_152570000,S8_176387300,S8_176387454,181122637,152456573.5,176387377,23930803.5,0.132124862448861
8,Tzi8/B73 NIL-1230,0,0,4565652,4566336,S8_204228,S8_204228,S8_4565652,S8_4566336,181122637,0,4565994,4565994,0.0252094054924786
8,Tzi8/B73 NIL-1101,27191065,27420844,146410814,146410821,S8_27191065,S8_27420844,S8_146410814,S8_146410821,181122637,27305954.5,146410817.5,119104863,0.65759236378609
8,Mo17/B73 NIL-1251B,3628597,3680942,103282845,103474893,S8_3628597,S8_3680942,S8_103282845,S8_103474893,181122637,3654769.5,103378869,99724099.5,0.550588822864808
8,CML277/B73 NIL-1183,0,0,5863451,5863459,S8_204228,S8_204228,S8_5863451,S8_5863459,181122637,0,5863455,5863455,0.0323728447041106
8,Tx303/B73 NIL-1208,23524624,23554366,24437534,24523378,S8_23524624,S8_23554366,S8_24437534,S8_24523378,181122637,23539495,24480456,940961,0.00519515956473182
8,Tzi8/B73 NIL-1234,180160413,180192411,181122637,181122637,S8_180160413,S8_180192411,END,END,181122637,180176412,181122637,946225,0.00522422274582939
8,Ki3/B73 NIL-1203,160827598,160827601,160828144,160828151,S8_160827598,S8_160827601,S8_160828144,S8_160828151,181122637,160827599.5,160828147.5,548,3.0255743239869e-06
8,CML69/B73 NIL-1232,3166795,3201851,11973919,11973944,S8_3166795,S8_3201851,S8_11973919,S8_11973944,181122637,3184323,11973931.5,8789608.5,0.0485284923275493
8,Ki11/B73 NIL-1129B,113368982,113368999,120465656,120465690,S8_113368982,S8_113368999,S8_120465656,S8_120465690,181122637,113368990.5,120465673,7096682.5,0.0391816429881153
8,CML247/B73 NIL-1194,171872588,171913228,176280656,176280674,S8_171872588,S8_171913228,S8_176280656,S8_176280674,181122637,171892908,176280665,4387757,0.0242253374436018
8,CML52/B73 NIL-1010A,73926664,73928265,150867184,150867197,S8_73926664,S8_73928265,S8_150867184,S8_150867197,181122637,73927464.5,150867190.5,76939726,0.424793539197422
8,Tx303/B73 NIL-1019,7744673,7744901,18952170,18952177,S8_7744673,S8_7744901,S8_18952170,S8_18952177,181122637,7744787,18952173.5,11207386.5,0.0618773372872216
8,CML52/B73 NIL-1010B,73928265,73942963,150867184,150867197,S8_73928265,S8_73942963,S8_150867184,S8_150867197,181122637,73935614,150867190.5,76931576.5,0.424748544821595
8,Tzi8/B73 NIL-1251,176857374,176858952,178702330,178702405,S8_176857374,S8_176858952,S8_178702330,S8_178702405,181122637,176858163,178702367.5,1844204.5,0.0101820762470458
8,Ki11/B73 NIL-1001,126392607,126392614,137940246,137940263,S8_126392607,S8_126392614,S8_137940246,S8_137940263,181122637,126392610.5,137940254.5,11547644,0.0637559401258055
8,CML228/B73 NIL-1117B,26135295,26178862,105836061,105916205,S8_26135295,S8_26178862,S8_105836061,S8_105916205,181122637,26157078.5,105876133,79719054.5,0.440138548225753
8,CML52/B73 NIL-1015A,73928265,73942963,164892158,164892159,S8_73928265,S8_73942963,S8_164892158,S8_164892159,181122637,73935614,164892158.5,90956544.5,0.502182090579876
8,CML277/B73 NIL-1280,16897209,16897212,16897265,16897266,S8_16897209,S8_16897212,S8_16897265,S8_16897266,181122637,16897210.5,16897265.5,55,3.03661656604525e-07
8,NC358/B73 NIL-1052,5087417,5132432,8335871,8352191,S8_5087417,S8_5132432,S8_8335871,S8_8352191,181122637,5109924.5,8344031,3234106.5,0.0178558934077357
8,CML247/B73 NIL-1218,138089621,138094048,138095344,138095361,S8_138089621,S8_138094048,S8_138095344,S8_138095361,181122637,138091834.5,138095352.5,3518,1.94233037806312e-05
8,Mo17/B73 NIL-1301,60978612,61078583,65499547,65748430,S8_60978612,S8_61078583,S8_65499547,S8_65748430,181122637,61028597.5,65623988.5,4595391,0.0253717098873732
